ISCL,Class,Tons,Mech,Place,Pilot,Score
IS,Light,35,Wolf Hound,60, Chaotic Clyde,1860.0
IS,Light,35,Wolf Hound,61, Ren Grey,1860.0
IS,Light,35,Wolf Hound,62, Hellbound1,1854.0
IS,Light,35,Wolf Hound,63, Dramastorm,1835.0
IS,Light,35,Wolf Hound,64, MrBigMechs13,1823.0
IS,Light,35,Wolf Hound,65, Siner,1798.0
IS,Light,35,Wolf Hound,66, Stitchedup,1789.0
IS,Light,35,Wolf Hound,67, Blackhawk ge,1788.0
IS,Light,35,Wolf Hound,68, Promessa,1776.0
IS,Light,35,Wolf Hound,69, Satan n stuff,1773.0
IS,Light,35,Wolf Hound,70, zolonoid,1771.0
IS,Light,35,Wolf Hound,71, LumberL,1760.0
IS,Light,35,Wolf Hound,72, Cian the scald,1758.0
IS,Light,35,Wolf Hound,73, Hunka Junk,1749.0
IS,Light,35,Wolf Hound,74, KranisHDyonon,1741.0
IS,Light,35,Wolf Hound,75, MonPax,1729.0
Clan,Light,35,Adder,1, IL MECHWARRIOR,3536.0
Clan,Light,35,Adder,2, Pyth121,3518.0
Clan,Light,35,Adder,3, DargorA7X,3349.0
Clan,Light,35,Adder,4, psichih0lic,3253.0
Clan,Light,35,Adder,5, Engorge,3152.0
Clan,Light,35,Adder,6, Nonu,3140.0
Clan,Light,35,Adder,7, Aramuside,3018.0
Clan,Light,35,Adder,8, Kem,2945.0
Clan,Light,35,Adder,9, MellowJello,2920.0
Clan,Light,35,Adder,10, Dr Juju Pepper,2863.0
Clan,Light,35,Adder,11, HandsomeJBW,2842.0
Clan,Light,35,Adder,12, agentti,2803.0
Clan,Light,35,Adder,13, Big Strange,2780.0
Clan,Light,35,Adder,14, Hydrothermia,2757.0
Clan,Light,35,Adder,15, Madoq,2712.0
Clan,Light,35,Adder,16, 9th brother Wolf,2672.0
Clan,Light,35,Adder,17, Ragnis Tarsonis,2600.0
Clan,Light,35,Adder,18, Memnon Valerius Thrax,2597.0
Clan,Light,35,Adder,19, RJF Volkodav,2590.0
Clan,Light,35,Adder,20, RasputiN,2538.0
Clan,Light,35,Adder,21, Z09,2514.0
Clan,Light,35,Adder,22, Blackhawk ge,2496.0
Clan,Light,35,Adder,23, Elrik Stormbringer,2494.0
Clan,Light,35,Adder,24, Korgamer,2469.0
Clan,Light,35,Adder,25, StaticStorm,2465.0
Clan,Light,35,Adder,26, Bildr,2440.0
Clan,Light,35,Adder,27, Rian Kerz,2427.0
Clan,Light,35,Adder,28, DevastatorM01,2385.0
Clan,Light,35,Adder,29, SilentHawk,2350.0
Clan,Light,35,Adder,30, Greyfoxx,2341.0
Clan,Light,35,Adder,31, Inuendo,2335.0
Clan,Light,35,Adder,32, Sanscoure Ryche,2333.0
Clan,Light,35,Adder,33, Sauce Tomate,2326.0
Clan,Light,35,Adder,34, Backslap,2302.0
Clan,Light,35,Adder,35, Blackcanni,2299.0
Clan,Light,35,Adder,36, Ilyichonok,2298.0
Clan,Light,35,Adder,37, LikeABoSSS,2294.0
Clan,Light,35,Adder,38, Uncle VZHIK,2285.0
Clan,Light,35,Adder,39, C4 Vito,2273.0
Clan,Light,35,Adder,40, HoboFire,2270.0
Clan,Light,35,Adder,41, Reverse Desicator,2267.0
Clan,Light,35,Adder,42, Pullerpupe,2238.0
Clan,Light,35,Adder,43, Stravkos,2230.0
Clan,Light,35,Adder,44, Tzinjo,2228.0
Clan,Light,35,Adder,45, Erzengel TL,2224.0
Clan,Light,35,Adder,46, GeneralAnasazi,2221.0
Clan,Light,35,Adder,47, Mensch,2220.0
Clan,Light,35,Adder,48, KrampfZwerg,2211.0
Clan,Light,35,Adder,49, Dispiritor,2209.0
Clan,Light,35,Adder,50, Grey Death II,2198.0
Clan,Light,35,Adder,51, Sivonia,2197.0
Clan,Light,35,Adder,52, ZachMan119,2197.0
Clan,Light,35,Adder,53, Aidan Kerensky,2193.0
Clan,Light,35,Adder,54, JM Gurgeh,2192.0
Clan,Light,35,Adder,55, A Peeled Banana,2187.0
Clan,Light,35,Adder,56, misanthrop0815,2179.0
Clan,Light,35,Adder,57, TrodoHD,2169.0
Clan,Light,35,Adder,58, Tarogato,2162.0
Clan,Light,35,Adder,59, stermy,2158.0
Clan,Light,35,Adder,60, Josman,2149.0
Clan,Light,35,Adder,61, H0rste33,2136.0
Clan,Light,35,Adder,62, Detoxication,2135.0
Clan,Light,35,Adder,63, ScoutMaster,2132.0
Clan,Light,35,Adder,64, Silver Wraith,2132.0
Clan,Light,35,Adder,65, Sprinkles23,2132.0
Clan,Light,35,Adder,66, ComradeColonel,2124.0
Clan,Light,35,Adder,67, Byp,2120.0
Clan,Light,35,Adder,68, Sturmkraehe,2108.0
Clan,Light,35,Adder,69, itAliAnH0tb0i,2102.0
Clan,Light,35,Adder,70, redcatstorm,2101.0
Clan,Light,35,Adder,71, Stinger08,2096.0
Clan,Light,35,Adder,72, Andrzej Lechrenski,2088.0
Clan,Light,35,Adder,73, BluefireMW,2087.0
Clan,Light,35,Adder,74, abrtn00101,2084.0
Clan,Light,35,Adder,75, Nygen,2077.0
Clan,Light,30,Kit Fox,1, Nafanj,3283.0
Clan,Light,30,Kit Fox,2, Da Red Goes DA FASTA,2804.0
Clan,Light,30,Kit Fox,3, Igor Kozyrev,2783.0
Clan,Light,30,Kit Fox,4, Windscape,2729.0
Clan,Light,30,Kit Fox,5, Todo Sandybanks,2681.0
Clan,Light,30,Kit Fox,6, SlouchEm,2645.0
Clan,Light,30,Kit Fox,7, KANE LIVES,2590.0
Clan,Light,30,Kit Fox,8, Sgt Unther Deadeye,2587.0
Clan,Light,30,Kit Fox,9, DarkRyoken,2516.0
Clan,Light,30,Kit Fox,10, Angel Amerkel,2473.0
Clan,Light,30,Kit Fox,11, Crisaotres,2427.0
Clan,Light,30,Kit Fox,12, DarraK,2394.0
Clan,Light,30,Kit Fox,13, EVlCERATOR,2371.0
Clan,Light,30,Kit Fox,14, Shimsham,2366.0
Clan,Light,30,Kit Fox,15, Imbaz0,2361.0
Clan,Light,30,Kit Fox,16, Demetrius RF,2313.0
Clan,Light,30,Kit Fox,17, iLLcapitan,2300.0
Clan,Light,30,Kit Fox,18, Rubba_Chicken,2272.0
Clan,Light,30,Kit Fox,19, PyropeKestrel,2269.0
Clan,Light,30,Kit Fox,20, spookill,2260.0
Clan,Light,30,Kit Fox,21, Salamitur,2257.0
Clan,Light,30,Kit Fox,22, 80841K,2238.0
Clan,Light,30,Kit Fox,23, Diega Lionheart,2233.0
Clan,Light,30,Kit Fox,24, Orcinus Orca,2208.0
Clan,Light,30,Kit Fox,25, CougariusMaximusXCI,2184.0
Clan,Light,30,Kit Fox,26, Joanna of Jade Falcon,2174.0
Clan,Light,30,Kit Fox,27, Dee Eight,2164.0
Clan,Light,30,Kit Fox,28, Vlad Striker,2149.0
Clan,Light,30,Kit Fox,29, Mongo the Misanthrope,2124.0
Clan,Light,30,Kit Fox,30, skatenok,2116.0
Clan,Light,30,Kit Fox,31, BerserX,2111.0
Clan,Light,30,Kit Fox,32, Evaren,2098.0
Clan,Light,30,Kit Fox,33, RSV Hitman,2097.0
Clan,Light,30,Kit Fox,34, THumper9669,2081.0
Clan,Light,30,Kit Fox,35, Reyyvin,2080.0
Clan,Light,30,Kit Fox,36, Robert Whitney,2067.0
Clan,Light,30,Kit Fox,37, Greyfoxx,2064.0
Clan,Light,30,Kit Fox,38, Lord Derfel,2059.0
Clan,Light,30,Kit Fox,39, Stormtempter,2059.0
Clan,Light,30,Kit Fox,40, Sean Grey,2036.0
Clan,Light,30,Kit Fox,41, Seleucus,2028.0
Clan,Light,30,Kit Fox,42, RSV Anthrax,2024.0
Clan,Light,30,Kit Fox,43, EVA 05,2008.0
Clan,Light,30,Kit Fox,44, freud2b,1994.0
Clan,Light,30,Kit Fox,45, Blackcanni,1991.0
Clan,Light,30,Kit Fox,46, Dubinsky,1989.0
Clan,Light,30,Kit Fox,47, OZHomerOZ,1975.0
Clan,Light,30,Kit Fox,48, Hammer 13,1974.0
Clan,Light,30,Kit Fox,49, Inuendo,1968.0
Clan,Light,30,Kit Fox,50, Wei Evolon,1964.0
Clan,Light,30,Kit Fox,51, Meehau,1961.0
Clan,Light,30,Kit Fox,52, Fendrig,1952.0
Clan,Light,30,Kit Fox,53, Detoxication,1943.0
Clan,Light,30,Kit Fox,54, Warthog44,1924.0
Clan,Light,30,Kit Fox,55, CptnHero,1916.0
Clan,Light,30,Kit Fox,56, Col Skaza,1913.0
Clan,Light,30,Kit Fox,57, Ollie Rifleman Brown,1897.0
Clan,Light,30,Kit Fox,58, Agent1190,1894.0
Clan,Light,30,Kit Fox,59, Private Green,1885.0
Clan,Light,30,Kit Fox,60, Mole,1878.0
Clan,Light,30,Kit Fox,61, Digit Gidgit,1876.0
Clan,Light,30,Kit Fox,62, Sinjen,1876.0
Clan,Light,30,Kit Fox,63, Farnsworthiness,1868.0
Clan,Light,30,Kit Fox,64, LennStar,1868.0
Clan,Light,30,Kit Fox,65, Hatepriest,1866.0
Clan,Light,30,Kit Fox,66, Gabriel Phoenix,1865.0
Clan,Light,30,Kit Fox,67, Metastasio,1862.0
Clan,Light,30,Kit Fox,68, O C K E,1862.0
Clan,Light,30,Kit Fox,69, Snowscape,1860.0
Clan,Light,30,Kit Fox,70, Mortmain Ravenwood,1850.0
Clan,Light,30,Kit Fox,71, PoxFeet,1844.0
Clan,Light,30,Kit Fox,72, Dispiritor,1840.0
Clan,Light,30,Kit Fox,73, Dolgfer,1836.0
Clan,Light,30,Kit Fox,74, Silent Hunter,1826.0
Clan,Light,30,Kit Fox,75, Taifune,1818.0
Clan,Light,30,Arctic Cheetah,1, KIPPERS,3763.0
Clan,Light,30,Arctic Cheetah,2, 9th brother Wolf,3740.0
Clan,Light,30,Arctic Cheetah,3, Aleksa450,3687.0
Clan,Light,30,Arctic Cheetah,4, psichih0lic,3686.0
Clan,Light,30,Arctic Cheetah,5, Vorteex,3640.0
Clan,Light,30,Arctic Cheetah,6, Solanthus,3629.0
Clan,Light,30,Arctic Cheetah,7, DeathRoller1607,3561.0
Clan,Light,30,Arctic Cheetah,8, Bwildur,3517.0
Clan,Light,30,Arctic Cheetah,9, xCico,3510.0
Clan,Light,30,Arctic Cheetah,10, Comrad64,3393.0
Clan,Light,30,Arctic Cheetah,11, Kristian Radulov,3291.0
Clan,Light,30,Arctic Cheetah,12, Gekados,3278.0
Clan,Light,30,Arctic Cheetah,13, RedYeti,3263.0
Clan,Light,30,Arctic Cheetah,14, Sledopyt,3127.0
Clan,Light,30,Arctic Cheetah,15, SlaveLabor,3105.0
Clan,Light,30,Arctic Cheetah,16, Jon Claw Osis,3095.0
Clan,Light,30,Arctic Cheetah,17, Iron Shadow,3085.0
Clan,Light,30,Arctic Cheetah,18, Target Practise,3080.0
Clan,Light,30,Arctic Cheetah,19, Zel Vickers,3078.0
Clan,Light,30,Arctic Cheetah,20, Norjan Kuningas,2986.0
Clan,Light,30,Arctic Cheetah,21, Arc Welder,2985.0
Clan,Light,30,Arctic Cheetah,22, BuHHu 6yX,2975.0
Clan,Light,30,Arctic Cheetah,23, Tarogato,2964.0
Clan,Light,30,Arctic Cheetah,24, Tripwire117,2935.0
Clan,Light,30,Arctic Cheetah,25, LittleMik,2915.0
Clan,Light,30,Arctic Cheetah,26, Kaal98,2899.0
Clan,Light,30,Arctic Cheetah,27, Aidan Kerensky,2878.0
Clan,Light,30,Arctic Cheetah,28, Syntillate,2833.0
Clan,Light,30,Arctic Cheetah,29, ZenRU,2820.0
Clan,Light,30,Arctic Cheetah,30, Sick the Don,2809.0
Clan,Light,30,Arctic Cheetah,31, ShadowCatGambit,2805.0
Clan,Light,30,Arctic Cheetah,32, I pew pew u,2795.0
Clan,Light,30,Arctic Cheetah,33, PanzerGunGod,2780.0
Clan,Light,30,Arctic Cheetah,34, Kucuk Prens,2764.0
Clan,Light,30,Arctic Cheetah,35, Khereg,2751.0
Clan,Light,30,Arctic Cheetah,36, Eichenhard,2742.0
Clan,Light,30,Arctic Cheetah,37, Dens,2733.0
Clan,Light,30,Arctic Cheetah,38, iBotS,2730.0
Clan,Light,30,Arctic Cheetah,39, Akimbox,2715.0
Clan,Light,30,Arctic Cheetah,40, X DILLIGAF X,2710.0
Clan,Light,30,Arctic Cheetah,41, Fidrippler,2706.0
Clan,Light,30,Arctic Cheetah,42, 19Silver76,2677.0
Clan,Light,30,Arctic Cheetah,43, Andykg,2664.0
Clan,Light,30,Arctic Cheetah,44, Prince Danari,2658.0
Clan,Light,30,Arctic Cheetah,45, Milan24,2649.0
Clan,Light,30,Arctic Cheetah,46, xMarshallx,2646.0
Clan,Light,30,Arctic Cheetah,47, Primogen,2643.0
Clan,Light,30,Arctic Cheetah,48, Nywyfre,2636.0
Clan,Light,30,Arctic Cheetah,49, Malystryx VoF,2636.0
Clan,Light,30,Arctic Cheetah,50, Fopfumaster,2612.0
Clan,Light,30,Arctic Cheetah,51, Lady Benis,2601.0
Clan,Light,30,Arctic Cheetah,52, Day Dream,2595.0
Clan,Light,30,Arctic Cheetah,53, Alex Stiner,2593.0
Clan,Light,30,Arctic Cheetah,54, Phoenix Hope,2574.0
Clan,Light,30,Arctic Cheetah,55, Bludragoon,2573.0
Clan,Light,30,Arctic Cheetah,56, Thuros,2571.0
Clan,Light,30,Arctic Cheetah,57, Bournekilla,2567.0
Clan,Light,30,Arctic Cheetah,58, MOGOPOGO,2565.0
Clan,Light,30,Arctic Cheetah,59, Alpine Gresh,2564.0
Clan,Light,30,Arctic Cheetah,60, ComradeColonel,2560.0
Clan,Light,30,Arctic Cheetah,61, Phyrce,2558.0
Clan,Light,30,Arctic Cheetah,62, qatal,2549.0
Clan,Light,30,Arctic Cheetah,63, sneakolai,2534.0
Clan,Light,30,Arctic Cheetah,64, SystemicApathy,2524.0
Clan,Light,30,Arctic Cheetah,65, Sporkbender,2518.0
Clan,Light,30,Arctic Cheetah,66, Radamant Nemiz,2514.0
Clan,Light,30,Arctic Cheetah,67, Mucus,2512.0
Clan,Light,30,Arctic Cheetah,68, armybubbles,2512.0
Clan,Light,30,Arctic Cheetah,69, Rav Nikolai,2509.0
Clan,Light,30,Arctic Cheetah,70, Sho sa ShinYodama,2504.0
Clan,Light,30,Arctic Cheetah,71, ABRAXA5,2488.0
Clan,Light,30,Arctic Cheetah,72, ChronoPWR,2483.0
Clan,Light,30,Arctic Cheetah,73, Rathnor1,2481.0
Clan,Light,30,Arctic Cheetah,74, Serg,2479.0
Clan,Light,30,Arctic Cheetah,75, Erikwa Kell,2474.0
Clan,Light,25,Mist Lynx,1, Cabal LV426,2806.0
Clan,Light,25,Mist Lynx,2, Bows3r,2803.0
Clan,Light,25,Mist Lynx,3, Dahhak,2764.0
Clan,Light,25,Mist Lynx,4, RighteousDude,2664.0
Clan,Light,25,Mist Lynx,5, Stormie,2611.0
Clan,Light,25,Mist Lynx,6, AboveTheClouds,2566.0
Clan,Light,25,Mist Lynx,7, Modcomplex,2539.0
Clan,Light,25,Mist Lynx,8, RedYeti,2345.0
Clan,Light,25,Mist Lynx,9, Keniji Kentaro,2296.0
Clan,Light,25,Mist Lynx,10, Trail0fDeath,2287.0
Clan,Light,25,Mist Lynx,11, FeGiant,2276.0
Clan,Light,25,Mist Lynx,12, Chagatay,2259.0
Clan,Light,25,Mist Lynx,13, n00b 1990,2252.0
Clan,Light,25,Mist Lynx,14, Smargl,2228.0
Clan,Light,25,Mist Lynx,15, Teer5,2214.0
Clan,Light,25,Mist Lynx,16, Loganaw13,2211.0
Clan,Light,25,Mist Lynx,17, AC GLINT,2208.0
Clan,Light,25,Mist Lynx,18, Rojdennii,2202.0
Clan,Light,25,Mist Lynx,19, pewmcmeowpew,2195.0
Clan,Light,25,Mist Lynx,20, Ghost Bull,2140.0
Clan,Light,25,Mist Lynx,21, Mortmain Ravenwood,2136.0
Clan,Light,25,Mist Lynx,22, JDToker,2097.0
Clan,Light,25,Mist Lynx,23, Trevor Carns,2095.0
Clan,Light,25,Mist Lynx,24, ProfessorD,2048.0
Clan,Light,25,Mist Lynx,25, Yaltha,1995.0
Clan,Light,25,Mist Lynx,26, Dread Pirate Bubba,1991.0
Clan,Light,25,Mist Lynx,27, Dungeon Keeper,1983.0
Clan,Light,25,Mist Lynx,28, Mirage Jenius,1958.0
Clan,Light,25,Mist Lynx,29, Jep,1952.0
Clan,Light,25,Mist Lynx,30, Gorai,1923.0
Clan,Light,25,Mist Lynx,31, Akai Hako,1917.0
Clan,Light,25,Mist Lynx,32, EpsilonPlus,1866.0
Clan,Light,25,Mist Lynx,33, Azahalgayth,1863.0
Clan,Light,25,Mist Lynx,34, Destinyxps,1849.0
Clan,Light,25,Mist Lynx,35, Flashbulb,1843.0
Clan,Light,25,Mist Lynx,36, jeeg1977,1843.0
Clan,Light,25,Mist Lynx,37, Commander Lemming,1836.0
Clan,Light,25,Mist Lynx,38, Greyfoxx,1824.0
Clan,Light,25,Mist Lynx,39, BWS2K,1795.0
Clan,Light,25,Mist Lynx,40, Aligertor,1774.0
Clan,Light,25,Mist Lynx,41, panzermark3,1769.0
Clan,Light,25,Mist Lynx,42, Blackcanni,1768.0
Clan,Light,25,Mist Lynx,43, Inuendo,1758.0
Clan,Light,25,Mist Lynx,44, OZHomerOZ,1755.0
Clan,Light,25,Mist Lynx,45, Kingstar,1748.0
Clan,Light,25,Mist Lynx,46, Mogucho,1746.0
Clan,Light,25,Mist Lynx,47, freud2b,1732.0
Clan,Light,25,Mist Lynx,48, Drachnell Osiris,1723.0
Clan,Light,25,Mist Lynx,49, Scarfoot,1704.0
Clan,Light,25,Mist Lynx,50, nasml,1701.0
Clan,Light,25,Mist Lynx,51, Opic,1700.0
Clan,Light,25,Mist Lynx,52, Uriel Set Sama,1696.0
Clan,Light,25,Mist Lynx,53, WINSTROL89,1695.0
Clan,Light,25,Mist Lynx,54, BattleGnome,1682.0
Clan,Light,25,Mist Lynx,55, XxMizeryxX,1677.0
Clan,Light,25,Mist Lynx,56, DarkhorseBW,1664.0
Clan,Light,25,Mist Lynx,57, BoloJoe,1663.0
Clan,Light,25,Mist Lynx,58, Mariner1986,1651.0
Clan,Light,25,Mist Lynx,59, Titinus,1642.0
Clan,Light,25,Mist Lynx,60, VilleRunner,1626.0
Clan,Light,25,Mist Lynx,61, Selth,1624.0
Clan,Light,25,Mist Lynx,62, joseantb,1608.0
Clan,Light,25,Mist Lynx,63, Pyrokoria,1598.0
Clan,Light,25,Mist Lynx,64, KIPPERS,1596.0
Clan,Light,25,Mist Lynx,65, Herrman,1568.0
Clan,Light,25,Mist Lynx,66, Captin Crunch,1564.0
Clan,Light,25,Mist Lynx,67, ChronoPWR,1560.0
Clan,Light,25,Mist Lynx,68, CaperC,1554.0
Clan,Light,25,Mist Lynx,69, Tozs,1550.0
Clan,Light,25,Mist Lynx,70, acrane,1545.0
Clan,Light,25,Mist Lynx,71, Notorious DIE,1531.0
Clan,Light,25,Mist Lynx,72, Wahrewolf,1530.0
Clan,Light,25,Mist Lynx,73, OP8,1529.0
Clan,Light,25,Mist Lynx,74, Pelmeshek,1512.0
Clan,Light,25,Mist Lynx,75, D1SC0 LEM0NADE,1507.0
Clan,Light,35,Jenner IIC,1, Coburn,3321.0
Clan,Light,35,Jenner IIC,2, Dahhak,3230.0
Clan,Light,35,Jenner IIC,3, BoxDrunken,3128.0
Clan,Light,35,Jenner IIC,4, Vorteex,3116.0
Clan,Light,35,Jenner IIC,5, Texhnolyze IIC,3112.0
Clan,Light,35,Jenner IIC,6, ---Val---,3075.0
Clan,Light,35,Jenner IIC,7, photoshopD14,2848.0
Clan,Light,35,Jenner IIC,8, Alfi12,2843.0
Clan,Light,35,Jenner IIC,9, DrGuppy,2820.0
Clan,Light,35,Jenner IIC,10, dario03,2803.0
Clan,Light,35,Jenner IIC,11, A Cat Licker,2766.0
Clan,Light,35,Jenner IIC,12, banana peel,2751.0
Clan,Light,35,Jenner IIC,13, Douglas007,2750.0
Clan,Light,35,Jenner IIC,14, sgt pepper43,2718.0
Clan,Light,35,Jenner IIC,15, unwary,2671.0
Clan,Light,35,Jenner IIC,16, Pyth121,2537.0
Clan,Light,35,Jenner IIC,17, Eternal Havoc,2533.0
Clan,Light,35,Jenner IIC,18, EntertainEnterprises,2523.0
Clan,Light,35,Jenner IIC,19, Eyes On You,2498.0
Clan,Light,35,Jenner IIC,20, LoneWolf02,2494.0
Clan,Light,35,Jenner IIC,21, 666nillor,2480.0
Clan,Light,35,Jenner IIC,22, Korgamer,2475.0
Clan,Light,35,Jenner IIC,23, afaik,2469.0
Clan,Light,35,Jenner IIC,24, Igor Kozyrev,2428.0
Clan,Light,35,Jenner IIC,25, SAM3292,2399.0
Clan,Light,35,Jenner IIC,26, GreyTmbrWolf,2386.0
Clan,Light,35,Jenner IIC,27, DargorA7X,2386.0
Clan,Light,35,Jenner IIC,28, cfreman,2385.0
Clan,Light,35,Jenner IIC,29, Toast3r,2371.0
Clan,Light,35,Jenner IIC,30, Radick,2365.0
Clan,Light,35,Jenner IIC,31, Blue Splint,2361.0
Clan,Light,35,Jenner IIC,32, SlaveLabor,2350.0
Clan,Light,35,Jenner IIC,33, The Real Rick Hunter,2346.0
Clan,Light,35,Jenner IIC,34, Malstryfre,2339.0
Clan,Light,35,Jenner IIC,35, Zuwly,2319.0
Clan,Light,35,Jenner IIC,36, IIyx,2300.0
Clan,Light,35,Jenner IIC,37, Blackcanni,2296.0
Clan,Light,35,Jenner IIC,38, Sledopyt,2294.0
Clan,Light,35,Jenner IIC,39, timmme,2290.0
Clan,Light,35,Jenner IIC,40, 1337Peanut,2279.0
Clan,Light,35,Jenner IIC,41, Ichibod,2275.0
Clan,Light,35,Jenner IIC,42, Big Bertha 00,2265.0
Clan,Light,35,Jenner IIC,43, Suhv,2259.0
Clan,Light,35,Jenner IIC,44, Pugnax,2254.0
Clan,Light,35,Jenner IIC,45, Morlokk,2249.0
Clan,Light,35,Jenner IIC,46, PholkLorr,2244.0
Clan,Light,35,Jenner IIC,47, Erdamon,2239.0
Clan,Light,35,Jenner IIC,48, Crushko,2229.0
Clan,Light,35,Jenner IIC,49, Sadistic Intent,2226.0
Clan,Light,35,Jenner IIC,50, Stonebridge,2218.0
Clan,Light,35,Jenner IIC,51, StrykerNynja,2217.0
Clan,Light,35,Jenner IIC,52, Hunchback2c,2215.0
Clan,Light,35,Jenner IIC,53, Ace Selin,2210.0
Clan,Light,35,Jenner IIC,54, Artanizzz,2192.0
Clan,Light,35,Jenner IIC,55, Flashforce,2166.0
Clan,Light,35,Jenner IIC,56, zolonoid,2123.0
Clan,Light,35,Jenner IIC,57, Shryq,2114.0
Clan,Light,35,Jenner IIC,58, SirDubba,2109.0
Clan,Light,35,Jenner IIC,59, Traest,2101.0
Clan,Light,35,Jenner IIC,60, OmegaPrm,2101.0
Clan,Light,35,Jenner IIC,61, OoWhitePhoenixoO,2095.0
Clan,Light,35,Jenner IIC,62, Sega1,2091.0
Clan,Light,35,Jenner IIC,63, Seddrik,2057.0
Clan,Light,35,Jenner IIC,64, Burya,2053.0
Clan,Light,35,Jenner IIC,65, 6rasshopper,2052.0
Clan,Light,35,Jenner IIC,66, Batian,2047.0
Clan,Light,35,Jenner IIC,67, Rabid Imp,2046.0
Clan,Light,35,Jenner IIC,68, K19,2037.0
Clan,Light,35,Jenner IIC,69, Inuendo,2036.0
Clan,Light,35,Jenner IIC,70, CowwsMOO,2035.0
Clan,Light,35,Jenner IIC,71, Heavy Cavalry,2030.0
Clan,Light,35,Jenner IIC,72, FunkMayer,2022.0
Clan,Light,35,Jenner IIC,73, Gorthaur,1997.0
Clan,Light,35,Jenner IIC,74, C3dr,1989.0
Clan,Light,35,Jenner IIC,75, Arkelis,1978.0
IS,Light,25,Commando,1, psichih0lic,2655.0
IS,Light,25,Commando,2, MechWarrior3017932,2567.0
IS,Light,25,Commando,3, Colonel ONeill,2559.0
IS,Light,25,Commando,4, Mechwarrrior8055091,2552.0
IS,Light,25,Commando,5, Da Red Goes DA FASTA,2523.0
IS,Light,25,Commando,6, Sagamore,2501.0
IS,Light,25,Commando,7, MWOmadcat,2495.0
IS,Light,25,Commando,8, Black Dreamer,2427.0
IS,Light,25,Commando,9, DEATHofGODS,2378.0
IS,Light,25,Commando,10, Drugoz,2372.0
IS,Light,25,Commando,11, Buchler,2354.0
IS,Light,25,Commando,12, -Ike-,2304.0
IS,Light,25,Commando,13, Sp4rtan,2245.0
IS,Light,25,Commando,14, MozukuGreat,2187.0
IS,Light,25,Commando,15, Hoboshank,2186.0
IS,Light,25,Commando,16, Noble-One,2186.0
IS,Light,25,Commando,17, speed is life,2177.0
IS,Light,25,Commando,18, Neteye,2134.0
IS,Light,25,Commando,19, SmithyHMK,2134.0
IS,Light,25,Commando,20, TercieI,2131.0
IS,Light,25,Commando,21, leekcoh,2128.0
IS,Light,25,Commando,22, McHoshi,2100.0
IS,Light,25,Commando,23, JickOShadows,2099.0
IS,Light,25,Commando,24, Destinyxps,2088.0
IS,Light,25,Commando,25, TheCanadianDJ,2075.0
IS,Light,25,Commando,26, Coyoteblues,2067.0
IS,Light,25,Commando,27, Loganaw13,2064.0
IS,Light,25,Commando,28, Myc,2054.0
IS,Light,25,Commando,29, Tuberouscrop,2008.0
IS,Light,25,Commando,30, Bishop Six,1973.0
IS,Light,25,Commando,31, A Baoa Qu,1955.0
IS,Light,25,Commando,32, Tweekn,1950.0
IS,Light,25,Commando,33, Kijahari,1937.0
IS,Light,25,Commando,34, Proudnoob12,1910.0
IS,Light,25,Commando,35, Dran Dragore,1893.0
IS,Light,25,Commando,36, ChronoPWR,1892.0
IS,Light,25,Commando,37, T0rment0r,1889.0
IS,Light,25,Commando,38, Suu Elam,1880.0
IS,Light,25,Commando,39, Cult,1872.0
IS,Light,25,Commando,40, Lethalluke,1846.0
IS,Light,25,Commando,41, Trollfeed,1846.0
IS,Light,25,Commando,42, Zelaroth,1808.0
IS,Light,25,Commando,43, Warlord Kentax,1795.0
IS,Light,25,Commando,44, Pickle Monsoon,1795.0
IS,Light,25,Commando,45, Toadkillerdog,1791.0
IS,Light,25,Commando,46, EyesBurn,1774.0
IS,Light,25,Commando,47, Naseldrip,1770.0
IS,Light,25,Commando,48, Mad Pig,1770.0
IS,Light,25,Commando,49, Weber G,1763.0
IS,Light,25,Commando,50, CrazyBullets,1756.0
IS,Light,25,Commando,51, RiskyEquation,1743.0
IS,Light,25,Commando,52, LasBlast,1741.0
IS,Light,25,Commando,53, Alienized,1738.0
IS,Light,25,Commando,54, Rivest,1735.0
IS,Light,25,Commando,55, T R3 MkII,1727.0
IS,Light,25,Commando,56, Robinhood78,1724.0
IS,Light,25,Commando,57, Allistan,1724.0
IS,Light,25,Commando,58, Herr Blumpkin,1718.0
IS,Light,25,Commando,59, ShaneoftheDead,1709.0
IS,Light,25,Commando,60, BStriker,1707.0
IS,Light,25,Commando,61, Doc Savage Jr,1696.0
IS,Light,25,Commando,62, Krivvan,1693.0
IS,Light,25,Commando,63, panzerkunst99,1693.0
IS,Light,25,Commando,64, William Radick,1683.0
IS,Light,25,Commando,65, HoboFire,1682.0
IS,Light,25,Commando,66, RealBearJew,1682.0
IS,Light,25,Commando,67, Dezmo,1678.0
IS,Light,25,Commando,68, Espertine,1669.0
IS,Light,25,Commando,69, maxus666,1667.0
IS,Light,25,Commando,70, DAEDALOS513,1661.0
IS,Light,25,Commando,71, Omega Harley,1644.0
IS,Light,25,Commando,72, Daniel08,1605.0
IS,Light,25,Commando,73, BarHaid,1600.0
IS,Light,25,Commando,74, pabscht,1590.0
IS,Light,25,Commando,75, Zdrahvo,1590.0
IS,Light,35,Panther,1, Cyborx,3034.0
IS,Light,35,Panther,2, Dungeon Keeper,2999.0
